invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating,customer_id,Year,Month,Month_Name,Quarter,Weekday,age,annual_income,social_class
701-31-4033,A,Mandalay,Normal,Male,Electronic accessories,30,1,0.05,31.5,2025-04-15,10:33:00,Cash,30,12.423,1.5,7.0,CUST-0418,2025,4,Apr,2,Tuesday,47,27297,Lower
274-21-6269,B,Mandalay,Member,Female,Food and beverages,15,4,0.035,62.099999999999994,2025-04-16,14:37:00,Credit card,60,2.064,2.1,4.1,CUST-0751,2025,4,Apr,2,Wednesday,21,30487,Lower
673-48-7784,B,Yangon,Member,Female,Food and beverages,15,9,0.035,139.725,2025-04-16,10:21:00,Cash,135,2.064,4.7250000000000005,8.2,CUST-0290,2025,4,Apr,2,Wednesday,47,19755,Lower
732-11-2316,C,Naypyitaw,Normal,Male,Fashion accessories,120,3,0.05,378.0,2025-04-16,21:58:00,Ewallet,360,18.089,18.0,6.0,CUST-18794,2025,4,Apr,2,Wednesday,26,140774,Upper
994-40-8114,B,Naypyitaw,Normal,Male,Sports and travel,180,4,0.05,756.0,2025-04-16,11:41:00,Credit card,720,15.045,36.0,6.1,CUST-0296,2025,4,Apr,2,Wednesday,39,78968,Middle
508-54-1049,B,Yangon,Normal,Male,Food and beverages,15,1,0.05,15.75,2025-04-18,17:00:00,Ewallet,15,2.064,0.75,4.1,CUST-0542,2025,4,Apr,2,Friday,48,34821,Lower
902-94-7692,C,Mandalay,Member,Male,Food and beverages,15,2,0.035,31.049999999999997,2025-04-18,15:44:00,Ewallet,30,2.064,1.05,5.2,CUST-0335,2025,4,Apr,2,Friday,56,88524,Middle
240-18-7383,B,Mandalay,Normal,Male,Sports and travel,180,5,0.05,945.0,2025-04-20,14:46:00,Credit card,900,15.045,45.0,7.4,CUST-0637,2025,4,Apr,2,Sunday,32,45649,Lower
443-22-5344,B,Naypyitaw,Member,Female,Fashion accessories,120,6,0.035,745.1999999999999,2025-04-20,11:15:00,Cash,720,18.089,25.200000000000003,7.0,CUST-0349,2025,4,Apr,2,Sunday,65,95397,Middle
102-65-2419,C,Yangon,Member,Female,Food and beverages,15,3,0.035,46.574999999999996,2025-04-21,12:12:00,Ewallet,45,2.064,1.5750000000000002,7.1,CUST-0541,2025,4,Apr,2,Monday,55,108872,Middle
122-69-9867,A,Yangon,Member,Male,Health and beauty,90,2,0.035,186.29999999999998,2025-04-21,10:50:00,Cash,180,12.065,6.300000000000001,4.8,CUST-0237,2025,4,Apr,2,Monday,22,96665,Middle
137-17-1934,C,Mandalay,Member,Female,Home and lifestyle,200,1,0.035,206.99999999999997,2025-04-21,20:46:00,Ewallet,200,6.014,7.000000000000001,4.3,CUST-0966,2025,4,Apr,2,Monday,47,128221,Upper
582-70-2213,B,Yangon,Member,Male,Food and beverages,15,1,0.035,15.524999999999999,2025-04-21,19:57:00,Cash,15,2.064,0.525,6.6,CUST-0406,2025,4,Apr,2,Monday,68,82265,Middle
667-11-5304,B,Yangon,Member,Male,Health and beauty,90,7,0.035,652.05,2025-04-21,21:31:00,Credit card,630,12.065,22.05,5.3,CUST-18201,2025,4,Apr,2,Monday,64,113462,Middle
189-35-1567,B,Naypyitaw,Member,Female,Fashion accessories,120,6,0.035,745.1999999999999,2025-04-22,11:10:00,Credit card,720,18.089,25.200000000000003,6.0,CUST-0833,2025,4,Apr,2,Tuesday,31,24548,Lower
922-36-7790,A,Yangon,Normal,Female,Fashion accessories,120,9,0.05,1134.0,2025-04-22,21:30:00,Credit card,1080,18.089,54.0,9.4,CUST-18970,2025,4,Apr,2,Tuesday,32,88114,Middle
438-76-1968,C,Mandalay,Member,Male,Home and lifestyle,200,1,0.035,206.99999999999997,2025-04-23,21:48:00,Ewallet,200,6.014,7.000000000000001,9.0,CUST-0835,2025,4,Apr,2,Wednesday,40,15062,Lower
827-17-2357,A,Naypyitaw,Member,Female,Electronic accessories,30,9,0.035,279.45,2025-04-23,14:14:00,Credit card,270,12.423,9.450000000000001,9.9,CUST-0755,2025,4,Apr,2,Wednesday,45,15259,Lower
972-12-4535,A,Yangon,Member,Female,Sports and travel,180,10,0.035,1862.9999999999998,2025-04-23,11:13:00,Cash,1800,15.045,63.00000000000001,9.2,CUST-0412,2025,4,Apr,2,Wednesday,58,130556,Upper
405-73-7710,B,Naypyitaw,Normal,Male,Fashion accessories,120,6,0.05,756.0,2025-04-24,15:54:00,Ewallet,720,18.089,36.0,5.4,CUST-0758,2025,4,Apr,2,Thursday,24,59786,Middle
752-25-2712,B,Naypyitaw,Normal,Male,Fashion accessories,120,4,0.05,504.0,2025-04-24,19:17:00,Credit card,480,18.089,24.0,9.8,CUST-18824,2025,4,Apr,2,Thursday,37,87516,Middle
975-14-7367,B,Mandalay,Normal,Male,Sports and travel,180,5,0.05,945.0,2025-04-24,13:40:00,Ewallet,900,15.045,45.0,4.5,CUST-0812,2025,4,Apr,2,Thursday,68,92115,Middle
231-73-7922,B,Naypyitaw,Normal,Female,Fashion accessories,120,5,0.05,630.0,2025-04-25,19:47:00,Credit card,600,18.089,30.0,8.0,CUST-0362,2025,4,Apr,2,Friday,20,125614,Middle
383-57-7708,C,Yangon,Member,Female,Sports and travel,180,1,0.035,186.29999999999998,2025-04-25,10:33:00,Credit card,180,15.045,6.300000000000001,6.2,CUST-17519,2025,4,Apr,2,Friday,42,50015,Lower
700-83-4774,A,Naypyitaw,Member,Male,Electronic accessories,30,6,0.035,186.29999999999998,2025-04-26,16:04:00,Credit card,180,12.423,6.300000000000001,7.7,CUST-0972,2025,4,Apr,2,Saturday,52,106376,Middle
157-87-1268,A,Naypyitaw,Normal,Male,Sports and travel,180,6,0.05,1134.0,2025-04-27,20:50:00,Ewallet,1080,15.045,54.0,8.3,CUST-0602,2025,4,Apr,2,Sunday,22,80511,Middle
263-50-1438,B,Mandalay,Member,Female,Electronic accessories,30,10,0.035,310.5,2025-04-27,17:25:00,Credit card,300,12.423,10.500000000000002,4.2,CUST-0535,2025,4,Apr,2,Sunday,63,117388,Middle
375-12-2346,A,Yangon,Member,Male,Sports and travel,180,3,0.035,558.9,2025-04-27,10:20:00,Ewallet,540,15.045,18.900000000000002,7.5,CUST-0742,2025,4,Apr,2,Sunday,24,34281,Lower
592-70-6640,B,Yangon,Member,Male,Fashion accessories,120,3,0.035,372.59999999999997,2025-04-27,20:51:00,Credit card,360,18.089,12.600000000000001,6.6,CUST-15942,2025,4,Apr,2,Sunday,43,22365,Lower
813-89-2664,C,Yangon,Normal,Male,Sports and travel,180,4,0.05,756.0,2025-04-27,15:00:00,Ewallet,720,15.045,36.0,8.6,CUST-0383,2025,4,Apr,2,Sunday,59,67713,Middle
103-91-6804,B,Yangon,Member,Female,Sports and travel,180,7,0.035,1304.1,2025-04-28,15:48:00,Ewallet,1260,15.045,44.1,8.4,CUST-19468,2025,4,Apr,2,Monday,47,36794,Lower
181-55-3915,A,Mandalay,Normal,Female,Electronic accessories,30,5,0.05,157.5,2025-05-01,14:51:00,Credit card,150,12.423,7.5,9.9,CUST-0550,2025,5,May,2,Thursday,24,121839,Middle
277-96-5429,C,Naypyitaw,Normal,Male,Fashion accessories,120,2,0.05,252.0,2025-05-01,15:48:00,Credit card,240,18.089,12.0,5.2,CUST-17848,2025,5,May,2,Thursday,50,107290,Middle
488-17-1275,C,Mandalay,Normal,Female,Electronic accessories,30,4,0.05,126.0,2025-05-01,20:50:00,Ewallet,120,12.423,6.0,9.1,CUST-0254,2025,5,May,2,Thursday,51,56376,Middle
952-40-1228,A,Yangon,Normal,Female,Sports and travel,180,6,0.05,1134.0,2025-05-01,13:58:00,Credit card,1080,15.045,54.0,6.4,CUST-0781,2025,5,May,2,Thursday,67,34788,Lower
142-43-2016,B,Mandalay,Member,Female,Electronic accessories,30,5,0.035,155.25,2025-05-02,17:09:00,Credit card,150,12.423,5.250000000000001,9.9,CUST-18923,2025,5,May,2,Friday,63,115527,Middle
464-85-6431,C,Yangon,Member,Male,Electronic accessories,30,4,0.035,124.19999999999999,2025-05-02,12:22:00,Cash,120,12.423,4.2,8.8,CUST-17038,2025,5,May,2,Friday,30,124253,Middle
583-10-5879,C,Naypyitaw,Normal,Female,Food and beverages,15,2,0.05,31.5,2025-05-02,14:37:00,Ewallet,30,2.064,1.5,6.2,CUST-0584,2025,5,May,2,Friday,34,133942,Upper
643-75-2064,B,Yangon,Normal,Male,Electronic accessories,30,6,0.05,189.0,2025-05-02,15:20:00,Ewallet,180,12.423,9.0,6.4,CUST-0703,2025,5,May,2,Friday,26,40120,Lower
818-97-4409,A,Mandalay,Member,Male,Food and beverages,15,8,0.035,124.19999999999999,2025-05-02,10:39:00,Credit card,120,2.064,4.2,9.2,CUST-0588,2025,5,May,2,Friday,26,101056,Middle
924-26-4927,B,Naypyitaw,Normal,Male,Food and beverages,15,2,0.05,31.5,2025-05-02,19:00:00,Cash,30,2.064,1.5,5.5,CUST-0373,2025,5,May,2,Friday,20,123802,Middle
971-99-7277,A,Yangon,Normal,Male,Electronic accessories,30,5,0.05,157.5,2025-05-02,14:50:00,Credit card,150,12.423,7.5,8.8,CUST-0374,2025,5,May,2,Friday,54,48308,Lower
463-56-2782,B,Naypyitaw,Normal,Female,Home and lifestyle,200,9,0.05,1890.0,2025-05-03,21:28:00,Credit card,1800,6.014,90.0,6.7,CUST-0774,2025,5,May,2,Saturday,28,101178,Middle
475-47-7253,A,Yangon,Member,Male,Fashion accessories,120,6,0.035,745.1999999999999,2025-05-03,17:15:00,Ewallet,720,18.089,25.200000000000003,10.0,CUST-0339,2025,5,May,2,Saturday,34,63490,Middle
462-77-9869,B,Yangon,Member,Female,Fashion accessories,120,5,0.035,621.0,2025-05-04,16:34:00,Ewallet,600,18.089,21.000000000000004,4.3,CUST-0484,2025,5,May,2,Sunday,34,101211,Middle
510-61-9539,C,Naypyitaw,Normal,Female,Fashion accessories,120,7,0.05,882.0,2025-05-04,21:53:00,Credit card,840,18.089,42.0,7.0,CUST-18453,2025,5,May,2,Sunday,18,54229,Middle
616-45-5280,B,Naypyitaw,Member,Female,Electronic accessories,30,8,0.035,248.39999999999998,2025-05-04,21:15:00,Credit card,240,12.423,8.4,6.8,CUST-16738,2025,5,May,2,Sunday,48,96008,Middle
631-49-4599,B,Naypyitaw,Member,Female,Fashion accessories,120,2,0.035,248.39999999999998,2025-05-04,18:54:00,Cash,240,18.089,8.4,4.6,CUST-17590,2025,5,May,2,Sunday,43,113640,Middle
503-64-9490,A,Naypyitaw,Member,Female,Fashion accessories,120,10,0.035,1242.0,2025-05-05,10:28:00,Credit card,1200,18.089,42.00000000000001,4.4,CUST-18317,2025,5,May,2,Monday,51,118101,Middle
884-86-7183,B,Yangon,Member,Male,Food and beverages,15,2,0.035,31.049999999999997,2025-05-05,12:42:00,Cash,30,2.064,1.05,5.6,CUST-0303,2025,5,May,2,Monday,54,17883,Lower
465-29-7163,B,Yangon,Member,Male,Electronic accessories,30,1,0.035,31.049999999999997,2025-05-06,13:57:00,Credit card,30,12.423,1.05,8.5,CUST-17744,2025,5,May,2,Tuesday,60,55066,Middle
963-66-3097,A,Yangon,Member,Male,Food and beverages,15,3,0.035,46.574999999999996,2025-05-06,17:07:00,Ewallet,45,2.064,1.5750000000000002,6.0,CUST-0691,2025,5,May,2,Tuesday,49,35551,Lower
939-22-6961,A,Mandalay,Member,Male,Home and lifestyle,200,5,0.035,1035.0,2025-05-07,18:15:00,Ewallet,1000,6.014,35.0,5.4,CUST-16705,2025,5,May,2,Wednesday,68,130700,Upper
235-76-3973,A,Naypyitaw,Member,Female,Food and beverages,15,8,0.035,124.19999999999999,2025-05-08,12:36:00,Ewallet,120,2.064,4.2,9.0,CUST-0533,2025,5,May,2,Thursday,37,74442,Middle
514-77-1514,A,Yangon,Member,Female,Sports and travel,180,7,0.035,1304.1,2025-05-08,20:36:00,Ewallet,1260,15.045,44.1,8.9,CUST-0564,2025,5,May,2,Thursday,46,139638,Upper
914-74-9470,C,Mandalay,Normal,Female,Sports and travel,180,9,0.05,1701.0,2025-05-08,11:49:00,Credit card,1620,15.045,81.0,9.3,CUST-0490,2025,5,May,2,Thursday,31,85257,Middle
607-22-7435,A,Naypyitaw,Normal,Female,Electronic accessories,30,4,0.05,126.0,2025-05-09,16:18:00,Cash,120,12.423,6.0,6.0,CUST-17807,2025,5,May,2,Friday,34,47238,Lower
211-94-9684,C,Naypyitaw,Member,Female,Home and lifestyle,200,9,0.035,1862.9999999999998,2025-05-10,10:28:00,Cash,1800,6.014,63.00000000000001,4.1,CUST-0341,2025,5,May,2,Saturday,22,69748,Middle
778-42-9822,B,Mandalay,Member,Female,Home and lifestyle,200,7,0.035,1449.0,2025-05-11,21:57:00,Credit card,1400,6.014,49.00000000000001,9.7,CUST-0906,2025,5,May,2,Sunday,69,114989,Middle
300-47-7360,C,Naypyitaw,Member,Female,Sports and travel,180,9,0.035,1676.6999999999998,2025-05-12,19:52:00,Credit card,1620,15.045,56.7,6.4,CUST-18307,2025,5,May,2,Monday,35,128694,Upper
453-99-2693,C,Naypyitaw,Member,Female,Fashion accessories,120,6,0.035,745.1999999999999,2025-05-12,19:42:00,Ewallet,720,18.089,25.200000000000003,6.6,CUST-0936,2025,5,May,2,Monday,44,147099,Upper
274-37-3327,B,Naypyitaw,Normal,Male,Home and lifestyle,200,6,0.05,1260.0,2025-05-14,19:13:00,Credit card,1200,6.014,60.0,4.8,CUST-19617,2025,5,May,2,Wednesday,62,42996,Lower
352-12-2086,C,Naypyitaw,Normal,Male,Fashion accessories,120,8,0.05,1008.0,2025-05-14,10:31:00,Credit card,960,18.089,48.0,8.8,CUST-18779,2025,5,May,2,Wednesday,20,113408,Middle
276-12-9444,A,Naypyitaw,Member,Female,Home and lifestyle,200,9,0.035,1862.9999999999998,2025-05-15,21:51:00,Credit card,1800,6.014,63.00000000000001,9.3,CUST-17383,2025,5,May,2,Thursday,46,101090,Middle
521-57-1447,C,Naypyitaw,Member,Female,Fashion accessories,120,9,0.035,1117.8,2025-05-15,19:56:00,Credit card,1080,18.089,37.800000000000004,6.0,CUST-0311,2025,5,May,2,Thursday,61,65827,Middle
341-83-2791,A,Mandalay,Member,Male,Food and beverages,15,6,0.035,93.14999999999999,2025-05-16,16:37:00,Credit card,90,2.064,3.1500000000000004,5.8,CUST-0273,2025,5,May,2,Friday,38,79908,Middle
957-68-5205,B,Yangon,Member,Female,Health and beauty,90,2,0.035,186.29999999999998,2025-05-16,20:05:00,Ewallet,180,12.065,6.300000000000001,4.3,CUST-15541,2025,5,May,2,Friday,45,94129,Middle
103-64-8721,A,Mandalay,Normal,Female,Fashion accessories,120,2,0.05,252.0,2025-05-17,13:05:00,Credit card,240,18.089,12.0,8.4,CUST-0377,2025,5,May,2,Saturday,69,133810,Upper
253-68-4505,B,Yangon,Normal,Female,Food and beverages,15,10,0.05,157.5,2025-05-17,15:53:00,Ewallet,150,2.064,7.5,9.9,CUST-0931,2025,5,May,2,Saturday,27,96623,Middle
504-41-6793,B,Mandalay,Normal,Male,Electronic accessories,30,7,0.05,220.5,2025-05-17,12:02:00,Cash,210,12.423,10.5,7.1,CUST-15072,2025,5,May,2,Saturday,62,78492,Middle
866-40-5264,A,Naypyitaw,Member,Female,Fashion accessories,120,8,0.035,993.5999999999999,2025-05-17,21:31:00,Ewallet,960,18.089,33.6,4.4,CUST-0846,2025,5,May,2,Saturday,37,72570,Middle
154-49-4492,B,Yangon,Member,Female,Electronic accessories,30,1,0.035,31.049999999999997,2025-05-18,13:22:00,Credit card,30,12.423,1.05,6.3,CUST-0768,2025,5,May,2,Sunday,43,55381,Middle
363-90-2087,C,Yangon,Normal,Male,Home and lifestyle,200,3,0.05,630.0,2025-05-18,12:44:00,Credit card,600,6.014,30.0,8.3,CUST-0338,2025,5,May,2,Sunday,43,87081,Middle
667-98-8634,A,Yangon,Member,Female,Health and beauty,90,5,0.035,465.74999999999994,2025-05-18,16:44:00,Ewallet,450,12.065,15.750000000000002,8.0,CUST-0449,2025,5,May,2,Sunday,46,31771,Lower
682-78-5609,C,Naypyitaw,Member,Male,Home and lifestyle,200,4,0.035,827.9999999999999,2025-05-20,13:04:00,Credit card,800,6.014,28.000000000000004,9.3,CUST-0663,2025,5,May,2,Tuesday,35,32324,Lower
597-16-7653,A,Mandalay,Normal,Male,Food and beverages,15,4,0.05,63.0,2025-05-21,12:02:00,Credit card,60,2.064,3.0,9.3,CUST-15491,2025,5,May,2,Wednesday,62,121371,Middle
955-14-8953,C,Yangon,Member,Female,Sports and travel,180,3,0.035,558.9,2025-05-21,15:45:00,Credit card,540,15.045,18.900000000000002,5.7,CUST-15812,2025,5,May,2,Wednesday,37,36689,Lower
572-67-6618,C,Yangon,Member,Female,Electronic accessories,30,8,0.035,248.39999999999998,2025-05-23,21:12:00,Ewallet,240,12.423,8.4,9.3,CUST-16658,2025,5,May,2,Friday,36,77841,Middle
697-39-3189,B,Yangon,Member,Male,Home and lifestyle,200,1,0.035,206.99999999999997,2025-05-23,11:43:00,Cash,200,6.014,7.000000000000001,8.2,CUST-19445,2025,5,May,2,Friday,40,91579,Middle
868-51-9388,C,Mandalay,Member,Male,Food and beverages,15,7,0.035,108.675,2025-05-23,14:14:00,Cash,105,2.064,3.6750000000000003,8.4,CUST-18503,2025,5,May,2,Friday,23,136926,Upper
139-40-1926,C,Naypyitaw,Member,Male,Food and beverages,15,5,0.035,77.625,2025-05-24,19:08:00,Ewallet,75,2.064,2.6250000000000004,7.7,CUST-0725,2025,5,May,2,Saturday,25,137881,Upper
387-24-9574,C,Yangon,Member,Female,Home and lifestyle,200,3,0.035,621.0,2025-05-24,19:30:00,Ewallet,600,6.014,21.000000000000004,5.0,CUST-19256,2025,5,May,2,Saturday,31,132252,Upper
464-22-1832,B,Yangon,Member,Male,Sports and travel,180,4,0.035,745.1999999999999,2025-05-24,18:36:00,Ewallet,720,15.045,25.200000000000003,4.7,CUST-19248,2025,5,May,2,Saturday,69,89860,Middle
897-12-8888,C,Yangon,Normal,Male,Food and beverages,15,3,0.05,47.25,2025-05-24,21:56:00,Ewallet,45,2.064,2.25,8.3,CUST-0620,2025,5,May,2,Saturday,29,96929,Middle
172-75-7684,A,Mandalay,Member,Male,Fashion accessories,120,8,0.035,993.5999999999999,2025-05-25,16:44:00,Cash,960,18.089,33.6,6.3,CUST-0355,2025,5,May,2,Sunday,62,137526,Upper
316-17-2745,B,Mandalay,Normal,Female,Home and lifestyle,200,1,0.05,210.0,2025-05-25,11:17:00,Cash,200,6.014,10.0,7.7,CUST-18380,2025,5,May,2,Sunday,43,145595,Upper
639-24-8849,C,Naypyitaw,Normal,Male,Fashion accessories,120,4,0.05,504.0,2025-05-26,10:00:00,Cash,480,18.089,24.0,7.8,CUST-18866,2025,5,May,2,Monday,20,79173,Middle
851-77-8184,C,Naypyitaw,Normal,Male,Home and lifestyle,200,7,0.05,1470.0,2025-05-26,10:21:00,Ewallet,1400,6.014,70.0,8.5,CUST-16141,2025,5,May,2,Monday,42,31461,Lower
924-36-7515,C,Naypyitaw,Normal,Male,Sports and travel,180,4,0.05,756.0,2025-05-26,17:16:00,Ewallet,720,15.045,36.0,4.9,CUST-0632,2025,5,May,2,Monday,52,45306,Lower
224-98-4736,C,Naypyitaw,Normal,Female,Food and beverages,15,7,0.05,110.25,2025-05-27,16:53:00,Ewallet,105,2.064,5.25,9.2,CUST-0953,2025,5,May,2,Tuesday,41,71097,Middle
519-71-6651,A,Mandalay,Normal,Female,Electronic accessories,30,10,0.05,315.0,2025-05-28,12:49:00,Ewallet,300,12.423,15.0,6.0,CUST-0935,2025,5,May,2,Wednesday,48,70012,Middle
791-30-2668,A,Naypyitaw,Normal,Male,Electronic accessories,30,3,0.05,94.5,2025-05-28,10:16:00,Credit card,90,12.423,4.5,7.9,CUST-0969,2025,5,May,2,Wednesday,34,22027,Lower
773-56-6653,A,Yangon,Normal,Female,Fashion accessories,120,7,0.05,882.0,2025-06-01,11:16:00,Cash,840,18.089,42.0,4.4,CUST-15776,2025,6,Jun,2,Sunday,18,50512,Lower
907-24-6398,C,Yangon,Normal,Female,Sports and travel,180,4,0.05,756.0,2025-06-01,10:50:00,Cash,720,15.045,36.0,6.6,CUST-0021,2025,6,Jun,2,Sunday,61,94617,Middle
214-15-3235,B,Naypyitaw,Normal,Female,Fashion accessories,120,8,0.05,1008.0,2025-06-02,16:54:00,Ewallet,960,18.089,48.0,5.5,CUST-17864,2025,6,Jun,2,Monday,47,98372,Middle
342-43-7047,C,Mandalay,Normal,Female,Fashion accessories,120,2,0.05,252.0,2025-06-03,12:14:00,Credit card,240,18.089,12.0,8.6,CUST-19150,2025,6,Jun,2,Tuesday,36,79738,Middle
698-17-3288,C,Yangon,Member,Female,Fashion accessories,120,2,0.035,248.39999999999998,2025-06-04,11:01:00,Cash,240,18.089,8.4,7.2,CUST-17445,2025,6,Jun,2,Wednesday,63,30937,Lower
909-96-2780,A,Yangon,Member,Male,Food and beverages,15,6,0.035,93.14999999999999,2025-06-04,18:43:00,Cash,90,2.064,3.1500000000000004,4.3,CUST-16803,2025,6,Jun,2,Wednesday,62,41263,Lower
979-41-9769,C,Yangon,Normal,Male,Home and lifestyle,200,9,0.05,1890.0,2025-06-04,18:13:00,Ewallet,1800,6.014,90.0,4.5,CUST-0851,2025,6,Jun,2,Wednesday,44,68659,Middle
200-17-6047,C,Naypyitaw,Normal,Male,Home and lifestyle,200,5,0.05,1050.0,2025-06-05,20:08:00,Ewallet,1000,6.014,50.0,4.2,CUST-0330,2025,6,Jun,2,Thursday,56,23809,Lower
117-23-6049,B,Mandalay,Member,Female,Health and beauty,90,7,0.035,652.05,2025-06-06,19:26:00,Ewallet,630,12.065,22.05,7.1,CUST-0939,2025,6,Jun,2,Friday,62,24450,Lower
534-47-8963,B,Mandalay,Member,Female,Fashion accessories,120,3,0.035,372.59999999999997,2025-06-06,21:35:00,Credit card,360,18.089,12.600000000000001,9.9,CUST-0454,2025,6,Jun,2,Friday,26,28518,Lower
726-21-3967,B,Naypyitaw,Member,Male,Sports and travel,180,2,0.035,372.59999999999997,2025-06-06,21:53:00,Ewallet,360,15.045,12.600000000000001,6.7,CUST-18899,2025,6,Jun,2,Friday,53,131372,Upper
705-67-3537,C,Mandalay,Normal,Male,Fashion accessories,120,1,0.05,126.0,2025-06-07,18:43:00,Cash,120,18.089,6.0,5.2,CUST-16800,2025,6,Jun,2,Saturday,39,48973,Lower
165-77-3306,A,Naypyitaw,Normal,Male,Fashion accessories,120,6,0.05,756.0,2025-06-09,18:14:00,Ewallet,720,18.089,36.0,4.1,CUST-0992,2025,6,Jun,2,Monday,29,90699,Middle
130-37-1784,B,Naypyitaw,Normal,Female,Fashion accessories,120,10,0.05,1260.0,2025-06-10,18:38:00,Cash,1200,18.089,60.0,8.6,CUST-0317,2025,6,Jun,2,Tuesday,28,53953,Middle
408-29-7342,A,Naypyitaw,Member,Male,Fashion accessories,120,3,0.035,372.59999999999997,2025-06-11,13:51:00,Cash,360,18.089,12.600000000000001,9.3,CUST-0284,2025,6,Jun,2,Wednesday,45,135101,Upper
470-17-6492,C,Naypyitaw,Member,Female,Sports and travel,180,6,0.035,1117.8,2025-06-11,17:47:00,Ewallet,1080,15.045,37.800000000000004,5.8,CUST-0599,2025,6,Jun,2,Wednesday,61,137360,Upper
755-83-3758,B,Yangon,Normal,Female,Health and beauty,90,3,0.05,283.5,2025-06-11,19:42:00,Ewallet,270,12.065,13.5,8.0,CUST-17631,2025,6,Jun,2,Wednesday,34,21546,Lower
942-50-6653,A,Yangon,Member,Female,Sports and travel,180,3,0.035,558.9,2025-06-11,13:21:00,Ewallet,540,15.045,18.900000000000002,4.8,CUST-15530,2025,6,Jun,2,Wednesday,56,62740,Middle
978-98-4391,B,Naypyitaw,Normal,Female,Fashion accessories,120,6,0.05,756.0,2025-06-12,11:36:00,Ewallet,720,18.089,36.0,9.2,CUST-0534,2025,6,Jun,2,Thursday,22,28664,Lower
364-29-7715,B,Mandalay,Normal,Female,Fashion accessories,120,10,0.05,1260.0,2025-06-13,21:51:00,Cash,1200,18.089,60.0,9.1,CUST-15843,2025,6,Jun,2,Friday,50,100565,Middle
706-88-6554,A,Mandalay,Normal,Male,Fashion accessories,120,7,0.05,882.0,2025-06-14,18:23:00,Ewallet,840,18.089,42.0,7.5,CUST-0669,2025,6,Jun,2,Saturday,35,145325,Upper
784-66-6344,B,Naypyitaw,Member,Female,Food and beverages,15,6,0.035,93.14999999999999,2025-06-14,12:12:00,Cash,90,2.064,3.1500000000000004,4.9,CUST-0460,2025,6,Jun,2,Saturday,36,50185,Lower
660-86-6384,A,Mandalay,Normal,Female,Electronic accessories,30,2,0.05,63.0,2025-06-15,21:15:00,Credit card,60,12.423,3.0,6.9,CUST-0796,2025,6,Jun,2,Sunday,37,65297,Middle
194-35-1576,B,Yangon,Normal,Female,Sports and travel,180,10,0.05,1890.0,2025-06-16,10:22:00,Ewallet,1800,15.045,90.0,8.1,CUST-17118,2025,6,Jun,2,Monday,49,84496,Middle
855-76-5956,A,Yangon,Member,Male,Home and lifestyle,200,4,0.035,827.9999999999999,2025-06-17,20:10:00,Ewallet,800,6.014,28.000000000000004,6.6,CUST-0548,2025,6,Jun,2,Tuesday,55,16923,Lower
402-43-2774,B,Yangon,Member,Male,Sports and travel,180,4,0.035,745.1999999999999,2025-06-18,13:08:00,Credit card,720,15.045,25.200000000000003,4.2,CUST-0318,2025,6,Jun,2,Wednesday,35,17246,Lower
833-24-7270,B,Naypyitaw,Normal,Female,Sports and travel,180,10,0.05,1890.0,2025-06-18,12:23:00,Ewallet,1800,15.045,90.0,6.6,CUST-19413,2025,6,Jun,2,Wednesday,65,82517,Middle
598-71-4469,B,Yangon,Member,Female,Health and beauty,90,2,0.035,186.29999999999998,2025-06-19,10:47:00,Ewallet,180,12.065,6.300000000000001,8.0,CUST-16387,2025,6,Jun,2,Thursday,37,56203,Middle
881-94-4560,C,Mandalay,Normal,Female,Food and beverages,15,5,0.05,78.75,2025-06-19,14:56:00,Ewallet,75,2.064,3.75,8.0,CUST-19323,2025,6,Jun,2,Thursday,32,59514,Middle
959-26-1488,B,Yangon,Member,Female,Health and beauty,90,3,0.035,279.45,2025-06-19,14:32:00,Ewallet,270,12.065,9.450000000000001,7.0,CUST-0689,2025,6,Jun,2,Thursday,58,127436,Upper
176-47-1344,C,Yangon,Member,Female,Home and lifestyle,200,2,0.035,413.99999999999994,2025-06-20,13:55:00,Ewallet,400,6.014,14.000000000000002,8.4,CUST-0600,2025,6,Jun,2,Friday,38,45410,Lower
441-47-8493,B,Yangon,Member,Female,Fashion accessories,120,5,0.035,621.0,2025-06-20,16:03:00,Cash,600,18.089,21.000000000000004,6.6,CUST-18270,2025,6,Jun,2,Friday,27,117766,Middle
758-40-1983,B,Yangon,Member,Male,Home and lifestyle,200,3,0.035,621.0,2025-06-20,12:40:00,Ewallet,600,6.014,21.000000000000004,4.3,CUST-18098,2025,6,Jun,2,Friday,34,47464,Lower
919-14-9715,B,Naypyitaw,Normal,Male,Home and lifestyle,200,8,0.05,1680.0,2025-06-20,20:14:00,Ewallet,1600,6.014,80.0,5.8,CUST-0765,2025,6,Jun,2,Friday,57,133272,Upper
411-19-8344,C,Mandalay,Member,Male,Food and beverages,15,6,0.035,93.14999999999999,2025-06-21,13:50:00,Ewallet,90,2.064,3.1500000000000004,9.7,CUST-19583,2025,6,Jun,2,Saturday,68,127329,Upper
993-35-6256,C,Naypyitaw,Normal,Female,Health and beauty,90,6,0.05,567.0,2025-06-21,20:47:00,Ewallet,540,12.065,27.0,6.2,CUST-0294,2025,6,Jun,2,Saturday,38,44013,Lower
